graph_family,graph_seed,n,m,mean_degree,budget_mode,budget_value,projection_type,method,amplitude_sigma,amplitude_label,omega_mode,restart_seed,support_source,T_adapt,T_static,adaptive_updates,projection_calls,ode_nfev,runtime_sec,cvxpy_time_sec,cvxpy_calls,cut_raw,cut_rounded,cut_polished,sdp_bound,gw_cut,exact_optimum,exact_status,cut_ratio_exact,active_edges,mean_active_degree,max_active_degree,row_sum_mean,row_sum_max,budget_violation_max,symmetry_error,energy_descent_violations,energy_violations_raw,final_L,L_valid
dense_er_200_p15,0,200,2979,29.79,half_mean_deg,14.895,sinkhorn,hebbian_sinkhorn,0.0,ideal,zero,3,graph,50.0,50.0,100,100,4676,2.3420896530151367,0.0,0,1722.0,1722.0,1831.0,0.0,0.0,,timeout,0.0,1722,17.22,28,14.382128323454706,14.895000000000003,3.552713678800501e-15,0.0,0,0,-1374.4087230460316,False
dense_er_200_p15,0,200,2979,29.79,half_mean_deg,14.895,sinkhorn,hebbian_sinkhorn,0.0,ideal,zero,4,graph,50.0,50.0,100,100,4556,2.219034433364868,0.0,0,1732.0,1732.0,1814.0,0.0,0.0,,timeout,0.0,1732,17.32,27,14.20204326579571,14.895000000000003,3.552713678800501e-15,0.0,0,0,-1357.7528927458632,False
dense_er_200_p15,0,200,2979,29.79,half_mean_deg,14.895,sinkhorn,hebbian_sinkhorn,0.0,ideal,zero,5,graph,50.0,50.0,100,100,4724,2.442734718322754,0.0,0,1726.0,1726.0,1825.0,0.0,0.0,,timeout,0.0,1726,17.26,27,14.394866398972841,14.895000000000003,3.552713678800501e-15,0.0,0,0,-1375.9230789576332,False
dense_er_200_p15,0,200,2979,29.79,half_mean_deg,14.895,sinkhorn,hebbian_sinkhorn,0.0,ideal,zero,6,graph,50.0,50.0,100,100,4604,5.2163684368133545,0.0,0,1750.0,1750.0,1858.0,0.0,0.0,,timeout,0.0,1750,17.5,29,14.361691317083707,14.895000000000003,3.552713678800501e-15,0.0,0,0,-1372.854865996717,False
dense_er_200_p15,0,200,2979,29.79,half_mean_deg,14.895,sinkhorn,hebbian_sinkhorn,0.0,ideal,zero,7,graph,50.0,50.0,100,100,4592,2.3502321243286133,0.0,0,1738.0,1738.0,1821.0,0.0,0.0,,timeout,0.0,1738,17.38,28,14.309827977247574,14.895000000000003,3.552713678800501e-15,0.0,0,0,-1368.204285572283,False
dense_er_200_p15,0,200,2979,29.79,half_mean_deg,14.895,sinkhorn,hebbian_sinkhorn,0.0,ideal,zero,8,graph,50.0,50.0,100,100,4556,2.33376145362854,0.0,0,1699.0,1699.0,1831.0,0.0,0.0,,timeout,0.0,1699,16.99,27,14.448909517652389,14.895000000000003,3.552713678800501e-15,0.0,0,7,-1379.751534712907,False
dense_er_200_p15,0,200,2979,29.79,half_mean_deg,14.895,sinkhorn,hebbian_sinkhorn,0.0,ideal,zero,9,graph,50.0,50.0,100,100,4580,2.273144483566284,0.0,0,1734.0,1734.0,1826.0,0.0,0.0,,timeout,0.0,1734,17.34,25,14.370536200098766,14.895000000000003,3.552713678800501e-15,0.0,0,0,-1373.8324300182544,False
dense_er_200_p15,0,200,2979,29.79,half_mean_deg,14.895,sinkhorn,hybrid_sinkhorn,0.0,ideal,zero,0,graph,50.0,50.0,100,100,7390,3.3943543434143066,0.0,0,1728.0,1728.0,1811.0,0.0,0.0,,timeout,0.0,1728,17.28,26,14.428035882928468,14.895000000000001,1.7763568394002505e-15,0.0,0,0,-1379.1999776753162,False
dense_er_200_p15,0,200,2979,29.79,half_mean_deg,14.895,sinkhorn,hybrid_sinkhorn,0.0,ideal,zero,1,graph,50.0,50.0,100,100,7426,3.3680644035339355,0.0,0,1739.0,1739.0,1813.0,0.0,0.0,,timeout,0.0,1739,17.39,26,14.381386695761499,14.895000000000001,1.7763568394002505e-15,0.0,0,0,-1374.7475059127687,False
dense_er_200_p15,0,200,2979,29.79,half_mean_deg,14.895,sinkhorn,hybrid_sinkhorn,0.0,ideal,zero,2,graph,50.0,50.0,100,100,7318,3.242363214492798,0.0,0,1715.0,1715.0,1791.0,0.0,0.0,,timeout,0.0,1715,17.15,25,14.220113164795753,14.895000000000003,3.552713678800501e-15,0.0,0,0,-1359.796832481915,False
dense_er_200_p15,0,200,2979,29.79,half_mean_deg,14.895,sinkhorn,hybrid_sinkhorn,0.0,ideal,zero,3,graph,50.0,50.0,100,100,7414,3.302081346511841,0.0,0,1722.0,1722.0,1831.0,0.0,0.0,,timeout,0.0,1722,17.22,28,14.382128323454706,14.895000000000003,3.552713678800501e-15,0.0,0,0,-1374.4087230460316,False
dense_er_200_p15,0,200,2979,29.79,half_mean_deg,14.895,sinkhorn,hybrid_sinkhorn,0.0,ideal,zero,4,graph,50.0,50.0,100,100,7306,3.3058457374572754,0.0,0,1732.0,1732.0,1814.0,0.0,0.0,,timeout,0.0,1732,17.32,27,14.20204326579571,14.895000000000003,3.552713678800501e-15,0.0,0,0,-1357.7528927458632,False
dense_er_200_p15,0,200,2979,29.79,half_mean_deg,14.895,sinkhorn,hybrid_sinkhorn,0.0,ideal,zero,5,graph,50.0,50.0,100,100,7510,3.3663134574890137,0.0,0,1726.0,1726.0,1825.0,0.0,0.0,,timeout,0.0,1726,17.26,27,14.394866398972841,14.895000000000003,3.552713678800501e-15,0.0,0,0,-1375.9230789576332,False
dense_er_200_p15,0,200,2979,29.79,half_mean_deg,14.895,sinkhorn,hybrid_sinkhorn,0.0,ideal,zero,6,graph,50.0,50.0,100,100,7342,6.026645183563232,0.0,0,1750.0,1750.0,1858.0,0.0,0.0,,timeout,0.0,1750,17.5,29,14.361691317083707,14.895000000000003,3.552713678800501e-15,0.0,0,0,-1372.854865996717,False
dense_er_200_p15,0,200,2979,29.79,half_mean_deg,14.895,sinkhorn,hybrid_sinkhorn,0.0,ideal,zero,7,graph,50.0,50.0,100,100,7342,3.3918769359588623,0.0,0,1738.0,1738.0,1821.0,0.0,0.0,,timeout,0.0,1738,17.38,28,14.309827977247574,14.895000000000003,3.552713678800501e-15,0.0,0,0,-1368.204285572283,False
dense_er_200_p15,0,200,2979,29.79,half_mean_deg,14.895,sinkhorn,hybrid_sinkhorn,0.0,ideal,zero,8,graph,50.0,50.0,100,100,7330,3.319902181625366,0.0,0,1699.0,1699.0,1831.0,0.0,0.0,,timeout,0.0,1699,16.99,27,14.448909517652389,14.895000000000003,3.552713678800501e-15,0.0,0,7,-1379.751534712907,False
dense_er_200_p15,0,200,2979,29.79,half_mean_deg,14.895,sinkhorn,hybrid_sinkhorn,0.0,ideal,zero,9,graph,50.0,50.0,100,100,7318,3.2164387702941895,0.0,0,1734.0,1734.0,1826.0,0.0,0.0,,timeout,0.0,1734,17.34,25,14.370536200098766,14.895000000000003,3.552713678800501e-15,0.0,0,0,-1373.8324300182544,False
dense_er_200_p15,0,200,2979,29.79,half_mean_deg,14.895,frobenius,hebbian_frobenius,0.0,ideal,zero,0,graph,50.0,50.0,100,101,4664,10.140186786651611,8.310909509658813,101,1719.0,1719.0,1812.0,0.0,0.0,,timeout,0.0,1719,17.19,25,14.894999999998591,14.895000000000003,3.552713678800501e-15,0.0,0,0,-1419.5936368302514,True
dense_er_200_p15,0,200,2979,29.79,half_mean_deg,14.895,frobenius,hebbian_frobenius,0.0,ideal,zero,1,graph,50.0,50.0,100,101,4688,30.70339012145996,28.790273666381836,101,1729.0,1729.0,1826.0,0.0,0.0,,timeout,0.0,1729,17.29,27,14.894999999999333,14.895000000000152,1.5276668818842154e-13,0.0,0,0,-1419.4313266552122,True
dense_er_200_p15,0,200,2979,29.79,half_mean_deg,14.895,frobenius,hebbian_frobenius,0.0,ideal,zero,2,graph,50.0,50.0,100,101,4748,23.054083824157715,21.11944079399109,101,1703.0,1703.0,1834.0,0.0,0.0,,timeout,0.0,1703,17.03,26,14.894999999999772,14.895000000000001,1.7763568394002505e-15,0.0,0,0,-1419.4348987932858,True
dense_er_200_p15,0,200,2979,29.79,half_mean_deg,14.895,frobenius,hebbian_frobenius,0.0,ideal,zero,3,graph,50.0,50.0,100,101,4784,13.913793087005615,12.056900262832642,101,1711.0,1711.0,1820.0,0.0,0.0,,timeout,0.0,1711,17.11,27,14.74605,14.895000000000003,3.552713678800501e-15,0.0,0,0,-1406.7476762673352,True
dense_er_200_p15,0,200,2979,29.79,half_mean_deg,14.895,frobenius,hebbian_frobenius,0.0,ideal,zero,4,graph,50.0,50.0,100,101,4628,21.05537176132202,19.274376153945923,101,1744.0,1744.0,1814.0,0.0,0.0,,timeout,0.0,1744,17.44,27,14.894999999999854,14.895000000000001,1.7763568394002505e-15,0.0,0,0,-1419.5005856983469,True
dense_er_200_p15,0,200,2979,29.79,half_mean_deg,14.895,frobenius,hebbian_frobenius,0.0,ideal,zero,5,graph,50.0,50.0,100,101,4832,11.241590976715088,9.368223428726196,101,1731.0,1731.0,1830.0,0.0,0.0,,timeout,0.0,1731,17.31,27,14.894999999999614,14.89500000000004,4.085620730620576e-14,0.0,0,0,-1419.9430579483515,True
dense_er_200_p15,0,200,2979,29.79,half_mean_deg,14.895,frobenius,hebbian_frobenius,0.0,ideal,zero,6,graph,50.0,50.0,100,101,4664,21.697659254074097,19.835554599761963,101,1743.0,1743.0,1848.0,0.0,0.0,,timeout,0.0,1743,17.43,30,14.746049999993657,14.895000000000003,3.552713678800501e-15,0.0,0,0,-1406.7429987675227,True
dense_er_200_p15,0,200,2979,29.79,half_mean_deg,14.895,frobenius,hebbian_frobenius,0.0,ideal,zero,7,graph,50.0,50.0,100,101,4640,14.28562045097351,12.471253156661987,101,1743.0,1743.0,1818.0,0.0,0.0,,timeout,0.0,1743,17.43,27,14.894999999999591,14.895000000000385,3.8546943414985435e-13,0.0,0,0,-1420.3735584808126,True
dense_er_200_p15,0,200,2979,29.79,half_mean_deg,14.895,frobenius,hebbian_frobenius,0.0,ideal,zero,8,graph,50.0,50.0,100,101,4748,20.825984716415405,18.950735092163086,101,1716.0,1716.0,1823.0,0.0,0.0,,timeout,0.0,1716,17.16,27,14.895000000000204,14.89500000000098,9.805489753489383e-13,0.0,0,0,-1419.31028362624,True
dense_er_200_p15,0,200,2979,29.79,half_mean_deg,14.895,frobenius,hebbian_frobenius,0.0,ideal,zero,9,graph,50.0,50.0,100,101,4676,12.699928522109985,10.840688467025757,101,1739.0,1739.0,1836.0,0.0,0.0,,timeout,0.0,1739,17.39,25,14.74605,14.895000000000005,5.329070518200751e-15,0.0,0,0,-1407.720428579377,True
dense_er_200_p15,0,200,2979,29.79,half_mean_deg,14.895,frobenius,hybrid_frobenius,0.0,ideal,zero,0,graph,50.0,50.0,100,101,7522,14.068542957305908,11.243436336517334,101,1719.0,1719.0,1812.0,0.0,0.0,,timeout,0.0,1719,17.19,25,14.894999999998591,14.895000000000003,3.552713678800501e-15,0.0,0,0,-1419.5936368302514,True
dense_er_200_p15,0,200,2979,29.79,half_mean_deg,14.895,frobenius,hybrid_frobenius,0.0,ideal,zero,1,graph,50.0,50.0,100,101,7534,31.048662185668945,28.241961002349854,101,1729.0,1729.0,1826.0,0.0,0.0,,timeout,0.0,1729,17.29,27,14.894999999999333,14.895000000000152,1.5276668818842154e-13,0.0,0,0,-1419.4313266552122,True
dense_er_200_p15,0,200,2979,29.79,half_mean_deg,14.895,frobenius,hybrid_frobenius,0.0,ideal,zero,2,graph,50.0,50.0,100,101,7594,19.94596004486084,17.13873839378357,101,1703.0,1703.0,1834.0,0.0,0.0,,timeout,0.0,1703,17.03,26,14.894999999999772,14.895000000000001,1.7763568394002505e-15,0.0,0,0,-1419.4348987932858,True
dense_er_200_p15,0,200,2979,29.79,half_mean_deg,14.895,frobenius,hybrid_frobenius,0.0,ideal,zero,3,graph,50.0,50.0,100,101,7594,17.43130588531494,14.639031887054443,101,1711.0,1711.0,1820.0,0.0,0.0,,timeout,0.0,1711,17.11,27,14.74605,14.895000000000003,3.552713678800501e-15,0.0,0,0,-1406.7476762673352,True
dense_er_200_p15,0,200,2979,29.79,half_mean_deg,14.895,frobenius,hybrid_frobenius,0.0,ideal,zero,4,graph,50.0,50.0,100,101,7462,20.80341076850891,15.313864707946777,101,1744.0,1744.0,1814.0,0.0,0.0,,timeout,0.0,1744,17.44,27,14.894999999999854,14.895000000000001,1.7763568394002505e-15,0.0,0,0,-1419.5005856983469,True
dense_er_200_p15,0,200,2979,29.79,half_mean_deg,14.895,frobenius,hybrid_frobenius,0.0,ideal,zero,5,graph,50.0,50.0,100,101,7654,11.471019744873047,8.774116039276123,101,1731.0,1731.0,1830.0,0.0,0.0,,timeout,0.0,1731,17.31,27,14.894999999999614,14.89500000000004,4.085620730620576e-14,0.0,0,0,-1419.9430579483515,True
dense_er_200_p15,0,200,2979,29.79,half_mean_deg,14.895,frobenius,hybrid_frobenius,0.0,ideal,zero,6,graph,50.0,50.0,100,101,7522,21.919805765151978,18.019903659820557,101,1743.0,1743.0,1848.0,0.0,0.0,,timeout,0.0,1743,17.43,30,14.746049999993657,14.895000000000003,3.552713678800501e-15,0.0,0,0,-1406.7429987675227,True
dense_er_200_p15,0,200,2979,29.79,half_mean_deg,14.895,frobenius,hybrid_frobenius,0.0,ideal,zero,7,graph,50.0,50.0,100,101,7498,14.383777856826782,11.649589776992798,101,1743.0,1743.0,1818.0,0.0,0.0,,timeout,0.0,1743,17.43,27,14.894999999999591,14.895000000000385,3.8546943414985435e-13,0.0,0,0,-1420.3735584808126,True
dense_er_200_p15,0,200,2979,29.79,half_mean_deg,14.895,frobenius,hybrid_frobenius,0.0,ideal,zero,8,graph,50.0,50.0,100,101,7594,22.2665274143219,19.384632349014282,101,1716.0,1716.0,1823.0,0.0,0.0,,timeout,0.0,1716,17.16,27,14.895000000000204,14.89500000000098,9.805489753489383e-13,0.0,0,0,-1419.31028362624,True
dense_er_200_p15,0,200,2979,29.79,half_mean_deg,14.895,frobenius,hybrid_frobenius,0.0,ideal,zero,9,graph,50.0,50.0,100,101,7498,13.171340465545654,10.464222431182861,101,1739.0,1739.0,1836.0,0.0,0.0,,timeout,0.0,1739,17.39,25,14.74605,14.895000000000005,5.329070518200751e-15,0.0,0,0,-1407.720428579377,True
dense_er_200_p15,0,200,2979,29.79,mean_deg,29.79,none,static,0.0,ideal,zero,0,graph,50.0,50.0,0,0,3362,1.6489522457122803,0.0,0,1824.0,1857.0,1866.0,0.0,0.0,,timeout,0.0,2979,29.79,42,29.79,42.0,12.21,0.0,0,0,0.0,False
dense_er_200_p15,0,200,2979,29.79,mean_deg,29.79,none,static,0.0,ideal,zero,1,graph,50.0,50.0,0,0,4046,1.9885516166687012,0.0,0,1825.0,1856.0,1866.0,0.0,0.0,,timeout,0.0,2979,29.79,42,29.79,42.0,12.21,0.0,0,0,0.0,False
dense_er_200_p15,0,200,2979,29.79,mean_deg,29.79,none,static,0.0,ideal,zero,2,graph,50.0,50.0,0,0,3770,1.8418762683868408,0.0,0,1836.0,1850.0,1860.0,0.0,0.0,,timeout,0.0,2979,29.79,42,29.79,42.0,12.21,0.0,0,0,0.0,False
dense_er_200_p15,0,200,2979,29.79,mean_deg,29.79,none,static,0.0,ideal,zero,3,graph,50.0,50.0,0,0,3026,1.3814489841461182,0.0,0,1828.0,1851.0,1858.0,0.0,0.0,,timeout,0.0,2979,29.79,42,29.79,42.0,12.21,0.0,0,0,0.0,False
dense_er_200_p15,0,200,2979,29.79,mean_deg,29.79,none,static,0.0,ideal,zero,4,graph,50.0,50.0,0,0,3242,1.4872465133666992,0.0,0,1839.0,1850.0,1865.0,0.0,0.0,,timeout,0.0,2979,29.79,42,29.79,42.0,12.21,0.0,0,0,0.0,False
dense_er_200_p15,0,200,2979,29.79,mean_deg,29.79,none,static,0.0,ideal,zero,5,graph,50.0,50.0,0,0,3638,1.7205007076263428,0.0,0,1830.0,1856.0,1866.0,0.0,0.0,,timeout,0.0,2979,29.79,42,29.79,42.0,12.21,0.0,0,0,0.0,False
dense_er_200_p15,0,200,2979,29.79,mean_deg,29.79,none,static,0.0,ideal,zero,6,graph,50.0,50.0,0,0,3410,1.649785041809082,0.0,0,1844.0,1847.0,1855.0,0.0,0.0,,timeout,0.0,2979,29.79,42,29.79,42.0,12.21,0.0,0,0,0.0,False
dense_er_200_p15,0,200,2979,29.79,mean_deg,29.79,none,static,0.0,ideal,zero,7,graph,50.0,50.0,0,0,3506,1.7029616832733154,0.0,0,1831.0,1846.0,1862.0,0.0,0.0,,timeout,0.0,2979,29.79,42,29.79,42.0,12.21,0.0,0,0,0.0,False
dense_er_200_p15,0,200,2979,29.79,mean_deg,29.79,none,static,0.0,ideal,zero,8,graph,50.0,50.0,0,0,3050,1.4298009872436523,0.0,0,1828.0,1847.0,1859.0,0.0,0.0,,timeout,0.0,2979,29.79,42,29.79,42.0,12.21,0.0,0,0,0.0,False
dense_er_200_p15,0,200,2979,29.79,mean_deg,29.79,none,static,0.0,ideal,zero,9,graph,50.0,50.0,0,0,3134,1.4707252979278564,0.0,0,1845.0,1855.0,1859.0,0.0,0.0,,timeout,0.0,2979,29.79,42,29.79,42.0,12.21,0.0,0,0,0.0,False
dense_er_200_p15,0,200,2979,29.79,mean_deg,29.79,none,random_rounding,0.0,ideal,zero,0,graph,50.0,50.0,0,0,3362,1.577770709991455,0.0,0,1824.0,1857.0,1866.0,0.0,0.0,,timeout,0.0,2979,29.79,42,29.79,42.0,12.21,0.0,0,0,0.0,False
dense_er_200_p15,0,200,2979,29.79,mean_deg,29.79,none,random_rounding,0.0,ideal,zero,1,graph,50.0,50.0,0,0,4046,1.9679920673370361,0.0,0,1825.0,1856.0,1866.0,0.0,0.0,,timeout,0.0,2979,29.79,42,29.79,42.0,12.21,0.0,0,0,0.0,False
dense_er_200_p15,0,200,2979,29.79,mean_deg,29.79,none,random_rounding,0.0,ideal,zero,2,graph,50.0,50.0,0,0,3770,1.8427841663360596,0.0,0,1836.0,1850.0,1860.0,0.0,0.0,,timeout,0.0,2979,29.79,42,29.79,42.0,12.21,0.0,0,0,0.0,False
dense_er_200_p15,0,200,2979,29.79,mean_deg,29.79,none,random_rounding,0.0,ideal,zero,3,graph,50.0,50.0,0,0,3026,1.3867425918579102,0.0,0,1828.0,1851.0,1858.0,0.0,0.0,,timeout,0.0,2979,29.79,42,29.79,42.0,12.21,0.0,0,0,0.0,False
dense_er_200_p15,0,200,2979,29.79,mean_deg,29.79,none,random_rounding,0.0,ideal,zero,4,graph,50.0,50.0,0,0,3242,1.545114517211914,0.0,0,1839.0,1850.0,1865.0,0.0,0.0,,timeout,0.0,2979,29.79,42,29.79,42.0,12.21,0.0,0,0,0.0,False
dense_er_200_p15,0,200,2979,29.79,mean_deg,29.79,none,random_rounding,0.0,ideal,zero,5,graph,50.0,50.0,0,0,3638,1.7927072048187256,0.0,0,1830.0,1856.0,1866.0,0.0,0.0,,timeout,0.0,2979,29.79,42,29.79,42.0,12.21,0.0,0,0,0.0,False
dense_er_200_p15,0,200,2979,29.79,mean_deg,29.79,none,random_rounding,0.0,ideal,zero,6,graph,50.0,50.0,0,0,3410,4.435528516769409,0.0,0,1844.0,1847.0,1855.0,0.0,0.0,,timeout,0.0,2979,29.79,42,29.79,42.0,12.21,0.0,0,0,0.0,False
dense_er_200_p15,0,200,2979,29.79,mean_deg,29.79,none,random_rounding,0.0,ideal,zero,7,graph,50.0,50.0,0,0,3506,1.701040506362915,0.0,0,1831.0,1846.0,1862.0,0.0,0.0,,timeout,0.0,2979,29.79,42,29.79,42.0,12.21,0.0,0,0,0.0,False
dense_er_200_p15,0,200,2979,29.79,mean_deg,29.79,none,random_rounding,0.0,ideal,zero,8,graph,50.0,50.0,0,0,3050,1.4607577323913574,0.0,0,1828.0,1847.0,1859.0,0.0,0.0,,timeout,0.0,2979,29.79,42,29.79,42.0,12.21,0.0,0,0,0.0,False
dense_er_200_p15,0,200,2979,29.79,mean_deg,29.79,none,random_rounding,0.0,ideal,zero,9,graph,50.0,50.0,0,0,3134,1.5338637828826904,0.0,0,1845.0,1855.0,1859.0,0.0,0.0,,timeout,0.0,2979,29.79,42,29.79,42.0,12.21,0.0,0,0,0.0,False
dense_er_200_p15,0,200,2979,29.79,mean_deg,29.79,none,greedy,0.0,ideal,zero,0,graph,50.0,50.0,0,0,0,0.0010445117950439453,0.0,0,1842.0,1842.0,1842.0,0.0,0.0,,timeout,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,False
dense_er_200_p15,0,200,2979,29.79,mean_deg,29.79,none,greedy,0.0,ideal,zero,1,graph,50.0,50.0,0,0,0,0.0008635520935058594,0.0,0,1835.0,1835.0,1835.0,0.0,0.0,,timeout,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,False
dense_er_200_p15,0,200,2979,29.79,mean_deg,29.79,none,greedy,0.0,ideal,zero,2,graph,50.0,50.0,0,0,0,0.0006434917449951172,0.0,0,1799.0,1799.0,1799.0,0.0,0.0,,timeout,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,False
dense_er_200_p15,0,200,2979,29.79,mean_deg,29.79,none,greedy,0.0,ideal,zero,3,graph,50.0,50.0,0,0,0,0.0006659030914306641,0.0,0,1820.0,1820.0,1820.0,0.0,0.0,,timeout,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,False
dense_er_200_p15,0,200,2979,29.79,mean_deg,29.79,none,greedy,0.0,ideal,zero,4,graph,50.0,50.0,0,0,0,0.0005941390991210938,0.0,0,1812.0,1812.0,1812.0,0.0,0.0,,timeout,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,False
dense_er_200_p15,0,200,2979,29.79,mean_deg,29.79,none,greedy,0.0,ideal,zero,5,graph,50.0,50.0,0,0,0,0.00061798095703125,0.0,0,1807.0,1807.0,1807.0,0.0,0.0,,timeout,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,False
dense_er_200_p15,0,200,2979,29.79,mean_deg,29.79,none,greedy,0.0,ideal,zero,6,graph,50.0,50.0,0,0,0,0.0006473064422607422,0.0,0,1813.0,1813.0,1813.0,0.0,0.0,,timeout,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,False
dense_er_200_p15,0,200,2979,29.79,mean_deg,29.79,none,greedy,0.0,ideal,zero,7,graph,50.0,50.0,0,0,0,0.0005877017974853516,0.0,0,1785.0,1785.0,1785.0,0.0,0.0,,timeout,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,False
dense_er_200_p15,0,200,2979,29.79,mean_deg,29.79,none,greedy,0.0,ideal,zero,8,graph,50.0,50.0,0,0,0,0.0006015300750732422,0.0,0,1808.0,1808.0,1808.0,0.0,0.0,,timeout,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,False
dense_er_200_p15,0,200,2979,29.79,mean_deg,29.79,none,greedy,0.0,ideal,zero,9,graph,50.0,50.0,0,0,0,0.0006632804870605469,0.0,0,1816.0,1816.0,1816.0,0.0,0.0,,timeout,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,False
dense_er_200_p15,0,200,2979,29.79,mean_deg,29.79,none,static_projected,0.0,ideal,zero,0,graph,50.0,50.0,0,1,3026,1.518371343612671,0.025567293167114258,1,1836.0,1860.0,1866.0,0.0,0.0,,timeout,0.0,2979,29.79,42,27.10285185389841,29.790000000000003,3.552713678800501e-15,0.0,0,0,0.0,False
dense_er_200_p15,0,200,2979,29.79,mean_deg,29.79,none,static_projected,0.0,ideal,zero,1,graph,50.0,50.0,0,1,2666,1.2982585430145264,0.027103424072265625,1,1825.0,1850.0,1861.0,0.0,0.0,,timeout,0.0,2979,29.79,42,27.10285185389841,29.790000000000003,3.552713678800501e-15,0.0,0,0,0.0,False
dense_er_200_p15,0,200,2979,29.79,mean_deg,29.79,none,static_projected,0.0,ideal,zero,2,graph,50.0,50.0,0,1,2918,1.4222803115844727,0.041390180587768555,1,1813.0,1852.0,1858.0,0.0,0.0,,timeout,0.0,2979,29.79,42,27.10285185389841,29.790000000000003,3.552713678800501e-15,0.0,0,0,0.0,False
dense_er_200_p15,0,200,2979,29.79,mean_deg,29.79,none,static_projected,0.0,ideal,zero,3,graph,50.0,50.0,0,1,3170,1.5671663284301758,0.029848337173461914,1,1836.0,1855.0,1864.0,0.0,0.0,,timeout,0.0,2979,29.79,42,27.10285185389841,29.790000000000003,3.552713678800501e-15,0.0,0,0,0.0,False
dense_er_200_p15,0,200,2979,29.79,mean_deg,29.79,none,static_projected,0.0,ideal,zero,4,graph,50.0,50.0,0,1,3350,1.5983259677886963,0.024735450744628906,1,1844.0,1857.0,1863.0,0.0,0.0,,timeout,0.0,2979,29.79,42,27.10285185389841,29.790000000000003,3.552713678800501e-15,0.0,0,0,0.0,False
dense_er_200_p15,0,200,2979,29.79,mean_deg,29.79,none,static_projected,0.0,ideal,zero,5,graph,50.0,50.0,0,1,2570,1.1914684772491455,0.03088855743408203,1,1824.0,1843.0,1851.0,0.0,0.0,,timeout,0.0,2979,29.79,42,27.10285185389841,29.790000000000003,3.552713678800501e-15,0.0,0,0,0.0,False
dense_er_200_p15,0,200,2979,29.79,mean_deg,29.79,none,static_projected,0.0,ideal,zero,6,graph,50.0,50.0,0,1,2666,1.3241288661956787,0.024484872817993164,1,1840.0,1856.0,1860.0,0.0,0.0,,timeout,0.0,2979,29.79,42,27.10285185389841,29.790000000000003,3.552713678800501e-15,0.0,0,0,0.0,False
dense_er_200_p15,0,200,2979,29.79,mean_deg,29.79,none,static_projected,0.0,ideal,zero,7,graph,50.0,50.0,0,1,2750,1.352635145187378,0.034830570220947266,1,1841.0,1853.0,1864.0,0.0,0.0,,timeout,0.0,2979,29.79,42,27.10285185389841,29.790000000000003,3.552713678800501e-15,0.0,0,0,0.0,False
dense_er_200_p15,0,200,2979,29.79,mean_deg,29.79,none,static_projected,0.0,ideal,zero,8,graph,50.0,50.0,0,1,2750,1.3536996841430664,0.03182029724121094,1,1829.0,1844.0,1852.0,0.0,0.0,,timeout,0.0,2979,29.79,42,27.10285185389841,29.790000000000003,3.552713678800501e-15,0.0,0,0,0.0,False
dense_er_200_p15,0,200,2979,29.79,mean_deg,29.79,none,static_projected,0.0,ideal,zero,9,graph,50.0,50.0,0,1,3578,1.760228157043457,0.034216880798339844,1,1836.0,1854.0,1862.0,0.0,0.0,,timeout,0.0,2979,29.79,42,27.10285185389841,29.790000000000003,3.552713678800501e-15,0.0,0,0,0.0,False
dense_er_200_p15,0,200,2979,29.79,mean_deg,29.79,none,static_budgeted,0.0,ideal,zero,0,graph,50.0,50.0,0,1,2714,1.2854108810424805,0.03788638114929199,1,1831.0,1854.0,1866.0,0.0,0.0,,timeout,0.0,2970,29.7,42,27.125334288915155,29.790000000000006,7.105427357601002e-15,0.0,0,0,0.0,False
dense_er_200_p15,0,200,2979,29.79,mean_deg,29.79,none,static_budgeted,0.0,ideal,zero,1,graph,50.0,50.0,0,1,2810,1.4073312282562256,0.027576684951782227,1,1824.0,1857.0,1866.0,0.0,0.0,,timeout,0.0,2970,29.7,42,27.122232919423933,29.790000000000003,3.552713678800501e-15,0.0,0,0,0.0,False
dense_er_200_p15,0,200,2979,29.79,mean_deg,29.79,none,static_budgeted,0.0,ideal,zero,2,graph,50.0,50.0,0,1,3122,1.5025086402893066,0.025138139724731445,1,1821.0,1851.0,1862.0,0.0,0.0,,timeout,0.0,2969,29.69,42,27.132163374606943,29.790000000000003,3.552713678800501e-15,0.0,0,0,0.0,False
dense_er_200_p15,0,200,2979,29.79,mean_deg,29.79,none,static_budgeted,0.0,ideal,zero,3,graph,50.0,50.0,0,1,2654,1.334657907485962,0.0362856388092041,1,1827.0,1855.0,1861.0,0.0,0.0,,timeout,0.0,2964,29.64,42,27.150502654590674,29.790000000000003,3.552713678800501e-15,0.0,0,0,0.0,False
