sigma,method,graph_seed,method_seed,cut_raw,cut_rounded,cut_polished,corr_W_inverse_gain,corr_W_gain,runtime_sec,cut_ratio_vs_baseline
1.0,hybrid_frobenius,2,7,602.0,602.0,682.0,-0.0006861304182376631,-0.08470590492080111,64.14819598197937,0.9722024233784747
1.0,oracle_compensation,2,7,641.0,647.0,694.0,1.0,-1.0,1.415264368057251,0.9893086243763364
1.0,static_budgeted,2,8,631.0,662.0,706.0,0.0,0.0,2.875159978866577,1.0064148253741982
1.0,hebbian_frobenius,2,8,595.0,595.0,687.0,0.09611093508743783,-0.10801094226873983,88.83796787261963,0.9793300071275838
1.0,hybrid_frobenius,2,8,593.0,593.0,687.0,0.09611093508743783,-0.10801094226873983,95.8470253944397,0.9793300071275838
1.0,oracle_compensation,2,8,620.0,633.0,695.0,1.0,-1.0,1.4875805377960205,0.9907341411261582
1.0,static_budgeted,2,9,611.0,655.0,691.0,0.0,0.0,1.6949548721313477,0.985032074126871
1.0,hebbian_frobenius,2,9,591.0,591.0,682.0,0.09841950763243498,-0.07286605082926771,87.8517632484436,0.9722024233784747
1.0,hybrid_frobenius,2,9,591.0,591.0,682.0,0.09841950763243498,-0.07286605082926771,90.14509963989258,0.9722024233784747
1.0,oracle_compensation,2,9,650.0,650.0,686.0,1.0,-1.0,2.6189076900482178,0.977904490377762
